=== Imitation Learning Raw Episode Data ===
Training Started: 2025-09-05_12:00:10
Number of Environments: 30

Learner Loss env 1,Learner Rewards env 1,Learner Dones env 1,Expert Rewards env 1,Expert Dones env 1,Learner Loss env 2,Learner Rewards env 2,Learner Dones env 2,Expert Rewards env 2,Expert Dones env 2,Learner Loss env 3,Learner Rewards env 3,Learner Dones env 3,Expert Rewards env 3,Expert Dones env 3,Learner Loss env 4,Learner Rewards env 4,Learner Dones env 4,Expert Rewards env 4,Expert Dones env 4,Learner Loss env 5,Learner Rewards env 5,Learner Dones env 5,Expert Rewards env 5,Expert Dones env 5,Learner Loss env 6,Learner Rewards env 6,Learner Dones env 6,Expert Rewards env 6,Expert Dones env 6,Learner Loss env 7,Learner Rewards env 7,Learner Dones env 7,Expert Rewards env 7,Expert Dones env 7,Learner Loss env 8,Learner Rewards env 8,Learner Dones env 8,Expert Rewards env 8,Expert Dones env 8,Learner Loss env 9,Learner Rewards env 9,Learner Dones env 9,Expert Rewards env 9,Expert Dones env 9,Learner Loss env 10,Learner Rewards env 10,Learner Dones env 10,Expert Rewards env 10,Expert Dones env 10,Learner Loss env 11,Learner Rewards env 11,Learner Dones env 11,Expert Rewards env 11,Expert Dones env 11,Learner Loss env 12,Learner Rewards env 12,Learner Dones env 12,Expert Rewards env 12,Expert Dones env 12,Learner Loss env 13,Learner Rewards env 13,Learner Dones env 13,Expert Rewards env 13,Expert Dones env 13,Learner Loss env 14,Learner Rewards env 14,Learner Dones env 14,Expert Rewards env 14,Expert Dones env 14,Learner Loss env 15,Learner Rewards env 15,Learner Dones env 15,Expert Rewards env 15,Expert Dones env 15,Learner Loss env 16,Learner Rewards env 16,Learner Dones env 16,Expert Rewards env 16,Expert Dones env 16,Learner Loss env 17,Learner Rewards env 17,Learner Dones env 17,Expert Rewards env 17,Expert Dones env 17,Learner Loss env 18,Learner Rewards env 18,Learner Dones env 18,Expert Rewards env 18,Expert Dones env 18,Learner Loss env 19,Learner Rewards env 19,Learner Dones env 19,Expert Rewards env 19,Expert Dones env 19,Learner Loss env 20,Learner Rewards env 20,Learner Dones env 20,Expert Rewards env 20,Expert Dones env 20,Learner Loss env 21,Learner Rewards env 21,Learner Dones env 21,Expert Rewards env 21,Expert Dones env 21,Learner Loss env 22,Learner Rewards env 22,Learner Dones env 22,Expert Rewards env 22,Expert Dones env 22,Learner Loss env 23,Learner Rewards env 23,Learner Dones env 23,Expert Rewards env 23,Expert Dones env 23,Learner Loss env 24,Learner Rewards env 24,Learner Dones env 24,Expert Rewards env 24,Expert Dones env 24,Learner Loss env 25,Learner Rewards env 25,Learner Dones env 25,Expert Rewards env 25,Expert Dones env 25,Learner Loss env 26,Learner Rewards env 26,Learner Dones env 26,Expert Rewards env 26,Expert Dones env 26,Learner Loss env 27,Learner Rewards env 27,Learner Dones env 27,Expert Rewards env 27,Expert Dones env 27,Learner Loss env 28,Learner Rewards env 28,Learner Dones env 28,Expert Rewards env 28,Expert Dones env 28,Learner Loss env 29,Learner Rewards env 29,Learner Dones env 29,Expert Rewards env 29,Expert Dones env 29,Learner Loss env 30,Learner Rewards env 30,Learner Dones env 30,Expert Rewards env 30,Expert Dones env 30
0.127540,3.520356,100.000000,3.221845,0.000000,0.127540,3.313321,100.000000,3.402809,100.000000,0.127540,3.533860,100.000000,3.259618,100.000000,0.127540,3.259925,100.000000,3.515157,100.000000,0.127540,3.300575,100.000000,3.374035,100.000000,0.127540,3.370800,100.000000,3.316115,100.000000,0.127540,3.303730,100.000000,3.579846,100.000000,0.127540,3.429616,100.000000,3.553646,100.000000,0.127540,3.281298,100.000000,3.239797,100.000000,0.127540,3.447630,100.000000,3.527446,100.000000,0.127540,3.582534,100.000000,2.789387,0.000000,0.127540,3.532099,100.000000,3.523936,100.000000,0.127540,3.551552,100.000000,3.431230,100.000000,0.127540,3.305607,100.000000,3.275252,100.000000,0.127540,3.362657,100.000000,3.209017,100.000000,0.127540,3.276723,100.000000,3.498946,100.000000,0.127540,3.261149,100.000000,3.632491,100.000000,0.127540,3.572990,100.000000,3.417587,100.000000,0.127540,3.688749,100.000000,3.238760,100.000000,0.127540,3.292727,100.000000,3.311307,100.000000,0.127540,3.243520,100.000000,3.607600,100.000000,0.127540,3.469762,100.000000,3.588088,100.000000,0.127540,2.375907,0.000000,3.430054,100.000000,0.127540,3.608867,100.000000,2.951512,100.000000,0.127540,3.214771,100.000000,3.473652,100.000000,0.127540,3.284596,100.000000,3.641360,100.000000,0.127540,3.334824,100.000000,3.394882,100.000000,0.127540,3.269059,100.000000,3.603817,100.000000,0.127540,3.346615,100.000000,3.318957,100.000000,0.127540,2.905229,100.000000,3.176773,100.000000
0.140994,2.537193,100.000000,3.344414,100.000000,0.140994,2.637122,100.000000,2.785266,0.000000,0.140994,2.308190,100.000000,3.519157,100.000000,0.140994,2.289780,100.000000,3.639001,100.000000,0.140994,2.404483,100.000000,3.348807,100.000000,0.140994,2.286927,100.000000,3.578996,100.000000,0.140994,2.448930,100.000000,3.632102,100.000000,0.140994,2.489607,100.000000,3.188579,100.000000,0.140994,2.275664,100.000000,3.338877,100.000000,0.140994,2.455605,100.000000,3.411403,100.000000,0.140994,2.578145,100.000000,3.359029,100.000000,0.140994,2.412109,100.000000,3.267220,100.000000,0.140994,2.272221,100.000000,3.552065,100.000000,0.140994,2.254999,100.000000,3.424106,100.000000,0.140994,2.484702,100.000000,3.199359,100.000000,0.140994,2.320484,100.000000,3.650261,100.000000,0.140994,2.366986,100.000000,3.351342,100.000000,0.140994,2.306569,100.000000,3.297365,100.000000,0.140994,2.641259,100.000000,3.381271,100.000000,0.140994,2.336296,100.000000,3.475171,100.000000,0.140994,2.382169,100.000000,3.201488,100.000000,0.140994,2.415162,100.000000,3.408039,100.000000,0.140994,2.373739,100.000000,3.663732,100.000000,0.140994,2.526184,100.000000,3.237135,100.000000,0.140994,2.290108,100.000000,3.232131,100.000000,0.140994,2.312774,100.000000,3.428847,100.000000,0.140994,2.371995,100.000000,3.263414,100.000000,0.140994,2.275876,100.000000,3.487218,100.000000,0.140994,2.262189,100.000000,3.235284,100.000000,0.140994,2.595568,100.000000,3.665648,100.000000
0.137446,3.232141,100.000000,3.557670,100.000000,0.137446,3.360026,100.000000,2.496725,0.000000,0.137446,3.291004,100.000000,3.327632,100.000000,0.137446,3.520497,100.000000,3.342172,100.000000,0.137446,3.382969,100.000000,3.230262,100.000000,0.137446,3.305116,100.000000,3.604645,100.000000,0.137446,3.429943,100.000000,3.276613,100.000000,0.137446,3.513070,100.000000,3.308306,100.000000,0.137446,3.338664,100.000000,3.204537,100.000000,0.137446,3.338156,100.000000,3.481439,100.000000,0.137446,3.246630,0.000000,3.327230,100.000000,0.137446,3.322491,100.000000,3.427090,100.000000,0.137446,3.416337,100.000000,3.685334,100.000000,0.137446,3.326156,100.000000,3.224318,100.000000,0.137446,3.249034,100.000000,3.502966,100.000000,0.137446,3.566231,100.000000,3.297887,100.000000,0.137446,3.371676,100.000000,3.453180,100.000000,0.137446,2.627574,0.000000,3.371748,100.000000,0.137446,3.350057,100.000000,3.296964,100.000000,0.137446,3.641354,100.000000,3.566774,100.000000,0.137446,3.434252,100.000000,3.451418,100.000000,0.137446,3.249765,100.000000,3.370611,100.000000,0.137446,3.228087,100.000000,3.280787,100.000000,0.137446,3.541171,100.000000,3.188085,100.000000,0.137446,3.587449,100.000000,3.312378,100.000000,0.137446,3.335947,100.000000,3.612342,100.000000,0.137446,3.380357,100.000000,3.263329,100.000000,0.137446,3.332513,100.000000,3.671108,100.000000,0.137446,3.544942,100.000000,3.632798,100.000000,0.137446,3.566638,100.000000,3.403297,100.000000
0.131199,3.346808,0.000000,3.314819,100.000000,0.131199,3.226603,100.000000,3.329444,100.000000,0.131199,3.624508,100.000000,3.255718,100.000000,0.131199,3.594563,100.000000,3.380665,100.000000,0.131199,3.260125,100.000000,3.197766,100.000000,0.131199,3.457967,100.000000,3.507805,100.000000,0.131199,3.285602,100.000000,3.493492,100.000000,0.131199,3.562640,100.000000,3.569069,100.000000,0.131199,3.409778,100.000000,3.320468,100.000000,0.131199,3.516854,100.000000,3.348397,100.000000,0.131199,3.571820,100.000000,3.596671,100.000000,0.131199,3.649242,100.000000,3.288565,100.000000,0.131199,3.578803,100.000000,3.624490,100.000000,0.131199,3.357765,100.000000,3.468969,100.000000,0.131199,3.338958,100.000000,3.573542,100.000000,0.131199,3.571467,100.000000,3.672843,100.000000,0.131199,2.736696,100.000000,2.737567,0.000000,0.131199,3.316139,100.000000,3.283938,100.000000,0.131199,3.424990,100.000000,3.431601,100.000000,0.131199,3.395905,100.000000,3.333554,100.000000,0.131199,3.230393,100.000000,3.470636,100.000000,0.131199,3.321794,100.000000,3.521067,100.000000,0.131199,3.212321,100.000000,3.489545,100.000000,0.131199,3.235277,100.000000,3.294620,100.000000,0.131199,3.298194,100.000000,3.521945,100.000000,0.131199,3.433519,100.000000,3.222901,100.000000,0.131199,3.327308,100.000000,3.499013,100.000000,0.131199,3.577772,100.000000,3.547405,100.000000,0.131199,3.226135,100.000000,3.219824,100.000000,0.131199,3.275737,100.000000,3.619139,100.000000
0.123310,3.642209,100.000000,3.378603,100.000000,0.123310,3.589950,100.000000,3.270764,100.000000,0.123310,3.331531,100.000000,3.401723,100.000000,0.123310,3.366971,100.000000,3.334418,100.000000,0.123310,3.430312,100.000000,3.385386,100.000000,0.123310,3.351384,100.000000,3.294593,100.000000,0.123310,3.358634,100.000000,3.563574,100.000000,0.123310,3.484782,100.000000,3.361022,100.000000,0.123310,3.601662,100.000000,3.332400,100.000000,0.123310,3.312858,100.000000,3.369937,100.000000,0.123310,3.533551,100.000000,3.399268,100.000000,0.123310,3.426546,100.000000,3.252348,100.000000,0.123310,3.210341,100.000000,3.307111,100.000000,0.123310,3.471288,100.000000,3.342723,100.000000,0.123310,3.494308,100.000000,3.361450,100.000000,0.123310,3.516563,100.000000,2.924133,0.000000,0.123310,3.528014,100.000000,3.422264,100.000000,0.123310,3.623578,100.000000,3.260882,100.000000,0.123310,3.568465,100.000000,3.281160,100.000000,0.123310,2.735114,0.000000,3.308627,100.000000,0.123310,3.295751,100.000000,3.162821,100.000000,0.123310,3.313949,100.000000,3.376543,100.000000,0.123310,3.271952,100.000000,3.522559,100.000000,0.123310,3.252938,100.000000,3.295160,100.000000,0.123310,3.406023,100.000000,3.469558,100.000000,0.123310,3.497081,100.000000,3.449567,100.000000,0.123310,3.462568,100.000000,3.273850,100.000000,0.123310,3.372496,100.000000,3.299468,100.000000,0.123310,3.426894,100.000000,3.364184,100.000000,0.123310,3.511494,100.000000,3.384772,100.000000
0.128726,2.629894,100.000000,3.270967,100.000000,0.128726,2.509750,100.000000,3.498748,100.000000,0.128726,2.581827,100.000000,3.369121,100.000000,0.128726,2.486742,100.000000,3.594599,100.000000,0.128726,2.380438,100.000000,3.395231,100.000000,0.128726,2.274188,100.000000,3.265019,100.000000,0.128726,2.392996,100.000000,3.227983,100.000000,0.128726,2.284755,100.000000,3.648508,100.000000,0.128726,2.320882,100.000000,3.450942,100.000000,0.128726,2.592481,100.000000,3.356217,100.000000,0.128726,2.455293,100.000000,3.320354,100.000000,0.128726,2.577864,100.000000,3.650996,100.000000,0.128726,2.579652,100.000000,3.632770,100.000000,0.128726,2.307787,100.000000,3.281831,100.000000,0.128726,2.565577,100.000000,3.402466,100.000000,0.128726,2.314994,100.000000,3.278577,100.000000,0.128726,2.378476,100.000000,3.333408,100.000000,0.128726,2.437932,100.000000,3.465846,100.000000,0.128726,2.221287,100.000000,3.304967,100.000000,0.128726,2.574677,100.000000,3.130952,100.000000,0.128726,2.484559,100.000000,3.173947,100.000000,0.128726,2.322803,100.000000,3.217298,100.000000,0.128726,2.305862,100.000000,3.223566,100.000000,0.128726,2.469598,100.000000,3.379258,100.000000,0.128726,2.525355,100.000000,3.498053,100.000000,0.128726,2.285640,100.000000,3.515446,100.000000,0.128726,2.368650,100.000000,3.314478,100.000000,0.128726,2.233939,100.000000,3.286085,100.000000,0.128726,2.288917,100.000000,3.476709,100.000000,0.128726,2.675508,100.000000,3.248834,100.000000
0.130251,3.533078,100.000000,3.534643,100.000000,0.130251,3.370958,100.000000,3.508408,100.000000,0.130251,3.394295,100.000000,3.522156,100.000000,0.130251,3.268848,100.000000,3.413908,100.000000,0.130251,3.247761,100.000000,3.365322,100.000000,0.130251,3.238106,100.000000,3.585470,100.000000,0.130251,3.398790,100.000000,3.322743,100.000000,0.130251,3.288507,100.000000,3.337714,100.000000,0.130251,3.243871,100.000000,3.557266,100.000000,0.130251,3.549176,100.000000,3.438503,100.000000,0.130251,2.688306,100.000000,3.269474,100.000000,0.130251,3.509985,100.000000,3.317035,100.000000,0.130251,3.522380,100.000000,3.371554,100.000000,0.130251,3.396159,100.000000,3.306669,100.000000,0.130251,3.384250,100.000000,3.267376,100.000000,0.130251,3.470561,100.000000,3.211278,100.000000,0.130251,3.375238,100.000000,3.657853,100.000000,0.130251,3.327697,100.000000,3.180723,100.000000,0.130251,3.216112,100.000000,3.360988,100.000000,0.130251,3.235752,100.000000,2.951392,100.000000,0.130251,3.604961,100.000000,3.336775,100.000000,0.130251,3.437476,100.000000,3.527098,100.000000,0.130251,3.307936,100.000000,3.243467,100.000000,0.130251,3.303956,100.000000,3.601079,100.000000,0.130251,3.329717,100.000000,3.368675,100.000000,0.130251,3.281061,100.000000,3.488903,100.000000,0.130251,3.387258,100.000000,3.338342,100.000000,0.130251,3.489198,100.000000,3.483915,100.000000,0.130251,3.368533,100.000000,3.511952,100.000000,0.130251,3.215090,100.000000,3.617497,100.000000
0.131564,3.455066,100.000000,3.258113,100.000000,0.131564,3.417002,100.000000,3.533073,100.000000,0.131564,3.381726,100.000000,3.564826,100.000000,0.131564,3.253706,100.000000,3.774766,100.000000,0.131564,3.465125,100.000000,3.573014,100.000000,0.131564,3.602515,100.000000,3.351128,100.000000,0.131564,3.322588,100.000000,3.462757,100.000000,0.131564,3.326411,100.000000,3.419916,100.000000,0.131564,3.205625,100.000000,3.410366,100.000000,0.131564,3.365214,100.000000,3.412722,100.000000,0.131564,3.603659,100.000000,3.492063,100.000000,0.131564,3.200354,100.000000,3.198189,100.000000,0.131564,3.214240,100.000000,3.563545,100.000000,0.131564,3.611672,100.000000,3.654639,100.000000,0.131564,3.419357,100.000000,3.234727,100.000000,0.131564,3.659890,100.000000,3.529573,100.000000,0.131564,3.452872,100.000000,3.608587,100.000000,0.131564,3.584815,100.000000,3.330517,100.000000,0.131564,3.299031,100.000000,3.205946,100.000000,0.131564,3.558639,100.000000,3.335559,100.000000,0.131564,3.588352,100.000000,3.578219,100.000000,0.131564,3.036053,100.000000,3.635966,100.000000,0.131564,3.299618,100.000000,3.411542,100.000000,0.131564,3.289104,100.000000,3.505316,100.000000,0.131564,3.260798,100.000000,3.515209,100.000000,0.131564,3.646706,100.000000,2.803311,100.000000,0.131564,3.599217,100.000000,3.636311,100.000000,0.131564,3.352685,100.000000,3.256345,100.000000,0.131564,3.321342,100.000000,3.397852,100.000000,0.131564,3.278965,100.000000,3.327826,100.000000
0.138669,3.552905,100.000000,3.366115,100.000000,0.138669,3.369881,100.000000,3.239578,100.000000,0.138669,3.647378,100.000000,3.343405,100.000000,0.138669,3.603283,100.000000,3.536370,100.000000,0.138669,3.416551,100.000000,3.354455,100.000000,0.138669,3.248386,100.000000,3.739682,100.000000,0.138669,3.477261,100.000000,3.299534,100.000000,0.138669,3.318428,100.000000,3.347666,100.000000,0.138669,3.551189,100.000000,3.250936,100.000000,0.138669,3.545953,100.000000,3.882531,100.000000,0.138669,3.471994,100.000000,3.508139,100.000000,0.138669,3.248579,100.000000,3.258475,100.000000,0.138669,3.364572,100.000000,3.494711,100.000000,0.138669,3.399105,100.000000,3.498672,100.000000,0.138669,3.398409,100.000000,3.264553,100.000000,0.138669,3.423931,100.000000,3.432293,100.000000,0.138669,3.565270,100.000000,3.412999,100.000000,0.138669,2.362530,0.000000,3.277991,100.000000,0.138669,3.581385,100.000000,3.589255,100.000000,0.138669,3.578154,100.000000,3.163881,100.000000,0.138669,3.345534,100.000000,3.319381,100.000000,0.138669,3.672338,100.000000,3.473373,100.000000,0.138669,3.538438,100.000000,2.941184,100.000000,0.138669,3.595405,100.000000,3.541434,100.000000,0.138669,3.364905,100.000000,2.369611,0.000000,0.138669,3.273493,100.000000,3.598578,100.000000,0.138669,3.589050,100.000000,3.224499,100.000000,0.138669,3.505053,100.000000,3.315878,100.000000,0.138669,3.516030,100.000000,3.653757,100.000000,0.138669,3.505319,100.000000,3.299416,100.000000
0.133838,3.410672,100.000000,3.583198,100.000000,0.133838,3.510593,100.000000,3.464644,100.000000,0.133838,3.487184,100.000000,3.277548,100.000000,0.133838,3.379282,100.000000,3.632097,100.000000,0.133838,3.528551,100.000000,3.430192,100.000000,0.133838,3.597599,100.000000,3.595647,100.000000,0.133838,3.399975,100.000000,3.632033,100.000000,0.133838,3.414644,100.000000,3.550513,100.000000,0.133838,2.739430,0.000000,3.450214,100.000000,0.133838,3.292467,100.000000,3.429431,100.000000,0.133838,3.295936,100.000000,3.206052,100.000000,0.133838,3.532871,100.000000,3.301775,100.000000,0.133838,3.332252,100.000000,3.347493,100.000000,0.133838,3.480248,100.000000,3.438222,100.000000,0.133838,3.214546,100.000000,2.823802,100.000000,0.133838,3.595803,100.000000,3.235723,100.000000,0.133838,2.850235,0.000000,3.378330,100.000000,0.133838,3.449482,100.000000,3.396012,100.000000,0.133838,3.683990,100.000000,3.397795,100.000000,0.133838,3.585359,100.000000,3.609230,100.000000,0.133838,3.213132,100.000000,3.604399,100.000000,0.133838,3.328043,100.000000,3.283135,100.000000,0.133838,3.639611,100.000000,3.597749,100.000000,0.133838,3.263099,100.000000,3.314670,100.000000,0.133838,2.707811,100.000000,3.262842,100.000000,0.133838,2.967483,0.000000,3.285084,100.000000,0.133838,3.385706,100.000000,3.456329,100.000000,0.133838,3.478711,100.000000,3.552281,100.000000,0.133838,3.363384,0.000000,3.617532,100.000000,0.133838,3.551434,100.000000,3.303215,100.000000
